2025-11-20 07:55:42 | INFO     | root                 | setup_logging   | Logging system initialized successfully
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.01s ago] {'user_id_1': 6}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _connection_rollback_impl | ROLLBACK
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _connection_begin_impl | BEGIN (implicit)
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users 
WHERE users.username = %(username_1)s 
 LIMIT %(param_1)s
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 13.83s ago] {'username_1': 'admin', 'param_1': 1}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.09s ago] {}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.09s ago] {}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.status = %(status_1)s) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.09s ago] {'status_1': 'active'}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE date(chat_conversations.created_at) = %(date_1)s) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.08s ago] {'date_1': datetime.date(2025, 11, 20)}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT resolution_feedback.category AS resolution_feedback_category, count(resolution_feedback.id) AS count 
FROM resolution_feedback 
WHERE resolution_feedback.category IS NOT NULL GROUP BY resolution_feedback.category ORDER BY count DESC 
 LIMIT %(param_1)s
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.08s ago] {'param_1': 5}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT resolution_feedback.id AS resolution_feedback_id, resolution_feedback.conversation_id AS resolution_feedback_conversation_id, resolution_feedback.message_id AS resolution_feedback_message_id, resolution_feedback.user_id AS resolution_feedback_user_id, resolution_feedback.was_resolved AS resolution_feedback_was_resolved, resolution_feedback.resolution_rating AS resolution_feedback_resolution_rating, resolution_feedback.feedback_comment AS resolution_feedback_feedback_comment, resolution_feedback.response_time AS resolution_feedback_response_time, resolution_feedback.category AS resolution_feedback_category, resolution_feedback.ai_service_used AS resolution_feedback_ai_service_used, resolution_feedback.created_at AS resolution_feedback_created_at 
FROM resolution_feedback) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.08s ago] {}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT resolution_feedback.id AS resolution_feedback_id, resolution_feedback.conversation_id AS resolution_feedback_conversation_id, resolution_feedback.message_id AS resolution_feedback_message_id, resolution_feedback.user_id AS resolution_feedback_user_id, resolution_feedback.was_resolved AS resolution_feedback_was_resolved, resolution_feedback.resolution_rating AS resolution_feedback_resolution_rating, resolution_feedback.feedback_comment AS resolution_feedback_feedback_comment, resolution_feedback.response_time AS resolution_feedback_response_time, resolution_feedback.category AS resolution_feedback_category, resolution_feedback.ai_service_used AS resolution_feedback_ai_service_used, resolution_feedback.created_at AS resolution_feedback_created_at 
FROM resolution_feedback 
WHERE resolution_feedback.was_resolved = true) AS anon_1
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.08s ago] {}
2025-11-20 08:05:11 | INFO     | sqlalchemy.engine.Engine | _connection_rollback_impl | ROLLBACK
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _connection_begin_impl | BEGIN (implicit)
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _connection_begin_impl | BEGIN (implicit)
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users 
WHERE users.username = %(username_1)s 
 LIMIT %(param_1)s
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users 
WHERE users.username = %(username_1)s 
 LIMIT %(param_1)s
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 14.69s ago] {'username_1': 'admin', 'param_1': 1}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 14.69s ago] {'username_1': 'admin', 'param_1': 1}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.user_id = %(user_id_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 1}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.91s ago] {'user_id_1': 1}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.user_id = %(user_id_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 2}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.91s ago] {'user_id_1': 2}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.user_id = %(user_id_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 3}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 3}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.user_id = %(user_id_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.93s ago] {'user_id_1': 5}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 5}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.user_id = %(user_id_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.93s ago] {'user_id_1': 6}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT query_resolutions.id AS query_resolutions_id, query_resolutions.conversation_id AS query_resolutions_conversation_id, query_resolutions.query_type AS query_resolutions_query_type, query_resolutions.server_name AS query_resolutions_server_name, query_resolutions.correlation_id AS query_resolutions_correlation_id, query_resolutions.root_cause AS query_resolutions_root_cause, query_resolutions.resolution_steps AS query_resolutions_resolution_steps, query_resolutions.data_sources_used AS query_resolutions_data_sources_used, query_resolutions.incident_created AS query_resolutions_incident_created, query_resolutions.incident_id AS query_resolutions_incident_id, query_resolutions.resolved_automatically AS query_resolutions_resolved_automatically, query_resolutions.created_at AS query_resolutions_created_at 
FROM query_resolutions INNER JOIN chat_conversations ON chat_conversations.id = query_resolutions.conversation_id 
WHERE chat_conversations.user_id = %(user_id_1)s AND query_resolutions.resolved_automatically = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.92s ago] {'user_id_1': 6}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.98s ago] {}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.98s ago] {}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.status = %(status_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.98s ago] {'status_1': 'active'}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE date(chat_conversations.created_at) = %(date_1)s) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.97s ago] {'date_1': datetime.date(2025, 11, 20)}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT resolution_feedback.category AS resolution_feedback_category, count(resolution_feedback.id) AS count 
FROM resolution_feedback 
WHERE resolution_feedback.category IS NOT NULL GROUP BY resolution_feedback.category ORDER BY count DESC 
 LIMIT %(param_1)s
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.97s ago] {'param_1': 5}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT resolution_feedback.id AS resolution_feedback_id, resolution_feedback.conversation_id AS resolution_feedback_conversation_id, resolution_feedback.message_id AS resolution_feedback_message_id, resolution_feedback.user_id AS resolution_feedback_user_id, resolution_feedback.was_resolved AS resolution_feedback_was_resolved, resolution_feedback.resolution_rating AS resolution_feedback_resolution_rating, resolution_feedback.feedback_comment AS resolution_feedback_feedback_comment, resolution_feedback.response_time AS resolution_feedback_response_time, resolution_feedback.category AS resolution_feedback_category, resolution_feedback.ai_service_used AS resolution_feedback_ai_service_used, resolution_feedback.created_at AS resolution_feedback_created_at 
FROM resolution_feedback) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.97s ago] {}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT resolution_feedback.id AS resolution_feedback_id, resolution_feedback.conversation_id AS resolution_feedback_conversation_id, resolution_feedback.message_id AS resolution_feedback_message_id, resolution_feedback.user_id AS resolution_feedback_user_id, resolution_feedback.was_resolved AS resolution_feedback_was_resolved, resolution_feedback.resolution_rating AS resolution_feedback_resolution_rating, resolution_feedback.feedback_comment AS resolution_feedback_feedback_comment, resolution_feedback.response_time AS resolution_feedback_response_time, resolution_feedback.category AS resolution_feedback_category, resolution_feedback.ai_service_used AS resolution_feedback_ai_service_used, resolution_feedback.created_at AS resolution_feedback_created_at 
FROM resolution_feedback 
WHERE resolution_feedback.was_resolved = true) AS anon_1
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 11.97s ago] {}
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _connection_rollback_impl | ROLLBACK
2025-11-20 08:05:12 | INFO     | sqlalchemy.engine.Engine | _connection_rollback_impl | ROLLBACK
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _connection_begin_impl | BEGIN (implicit)
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users 
WHERE users.username = %(username_1)s 
 LIMIT %(param_1)s
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 15.06s ago] {'username_1': 'admin', 'param_1': 1}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _connection_begin_impl | BEGIN (implicit)
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users 
WHERE users.username = %(username_1)s 
 LIMIT %(param_1)s
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 15.06s ago] {'username_1': 'admin', 'param_1': 1}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT users.id AS users_id, users.username AS users_username, users.email AS users_email, users.hashed_password AS users_hashed_password, users.full_name AS users_full_name, users.department AS users_department, users.`role` AS users_role, users.is_active AS users_is_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login AS users_last_login 
FROM users) AS anon_1
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.32s ago] {}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations) AS anon_1
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.32s ago] {}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE chat_conversations.status = %(status_1)s) AS anon_1
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.32s ago] {'status_1': 'active'}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT chat_conversations.id AS chat_conversations_id, chat_conversations.user_id AS chat_conversations_user_id, chat_conversations.title AS chat_conversations_title, chat_conversations.status AS chat_conversations_status, chat_conversations.priority AS chat_conversations_priority, chat_conversations.created_at AS chat_conversations_created_at, chat_conversations.updated_at AS chat_conversations_updated_at, chat_conversations.resolved_at AS chat_conversations_resolved_at 
FROM chat_conversations 
WHERE date(chat_conversations.created_at) = %(date_1)s) AS anon_1
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.31s ago] {'date_1': datetime.date(2025, 11, 20)}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT resolution_feedback.category AS resolution_feedback_category, count(resolution_feedback.id) AS count 
FROM resolution_feedback 
WHERE resolution_feedback.category IS NOT NULL GROUP BY resolution_feedback.category ORDER BY count DESC 
 LIMIT %(param_1)s
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.31s ago] {'param_1': 5}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
FROM (SELECT resolution_feedback.id AS resolution_feedback_id, resolution_feedback.conversation_id AS resolution_feedback_conversation_id, resolution_feedback.message_id AS resolution_feedback_message_id, resolution_feedback.user_id AS resolution_feedback_user_id, resolution_feedback.was_resolved AS resolution_feedback_was_resolved, resolution_feedback.resolution_rating AS resolution_feedback_resolution_rating, resolution_feedback.feedback_comment AS resolution_feedback_feedback_comment, resolution_feedback.response_time AS resolution_feedback_response_time, resolution_feedback.category AS resolution_feedback_category, resolution_feedback.ai_service_used AS resolution_feedback_ai_service_used, resolution_feedback.created_at AS resolution_feedback_created_at 
FROM resolution_feedback) AS anon_1
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | [cached since 12.31s ago] {}
2025-11-20 08:05:13 | INFO     | sqlalchemy.engine.Engine | _execute_context | SELECT count(*) AS count_1 
